id,video_id,trending_date,category_id,publish_time,views,likes,dislikes,comment_count,Artist,Title,Author,publish_date
23511,7KPcfdbVTic,2018-03-13,24,17:00:00,1827253,19485,481,1963,,Hotel Staff Have to BUY THEIR OWN NAME TAGS! | Hotel Hell,Gordon Ramsay,2018-02-18
23526,7bPSxB-8__o,2018-03-13,1,02:12:49,3982216,21531,1414,1529,,JUSTICE LEAGUE - Superman v. The Justice League RESCORED with Junkie XL/Hans Zimmer Music,A.B.Director,2018-02-15
23478,7pLdjf2NSiU,2018-03-13,27,22:05:07,437851,9644,3544,4505,,Hyperspeed Ramming: Does it break Star Wars lore?,EC Henry,2018-02-26
23422,8O_MwlZ2dEg,2018-03-13,10,15:00:10,9879448,1731826,10227,176698,ibighit,j-hope 'Airplane' MV,,2018-03-06
23452,8gHURYmTzFs,2018-03-13,26,20:27:01,395900,21301,330,1430,,MY ULTIMATE 'SECRET' MAKEUP LOOK,Lisa Eldridge,2018-03-01
23453,8q1NFlE17qs,2018-03-13,10,05:00:00,21323148,332807,11778,11858,Karol G,Pineapple,,2018-03-02
23396,94n19Cp2O2o,2018-03-13,24,20:44:32,306215,1454,327,249,,THE GRINCH | Official Trailer (HD) | Universal Pictures Canada,Universal Pictures Canada,2018-03-08
23539,9S1Gc1nSXd4,2018-03-13,10,17:00:02,5973102,80029,4238,5479,Rick Ross,"Florida Boy ft. T-Pain, Kodak Black",,2018-02-12
23555,9TRjE7i0ERY,2018-03-13,10,11:00:01,50800705,347979,14051,9883,Yandel,Sólo Mía (Official Video) ft. Maluma,,2018-02-09
23483,9yDNAc8YS9c,2018-03-13,24,11:24:08,1800850,51559,1617,9470,,Stephen Fry Announcement,samfryltd,2018-02-23
23465,A70B_LKyOrU,2018-03-13,10,09:00:00,4911248,418746,1836,21991,jypentertainment,GOT7 One And Only You (Feat. Hyolyn) Special Video,,2018-02-28
23552,ABLsSWE06q4,2018-03-13,10,21:00:01,6950685,106630,1474,1573,"Whethan, Dua Lipa",High (Audio),,2018-02-08
23448,AE5PqQ_6V5Y,2018-03-13,10,08:00:01,17317098,509984,18352,54068,CNCO,Mi Medicina (Official Video),,2018-03-02
23462,AHwZBYCwxPY,2018-03-13,10,21:14:42,898608,30104,344,4043,Sway's Universe,Tory Lanez Kills The 5 Fingers of Death (9 Minute Freestyle),,2018-02-28
23531,AOvCyD9bbDM,2018-03-13,10,16:00:01,4433564,117396,7376,12413,Remy Ma,Melanin Magic (Pretty Brown) ft. Chris Brown,,2018-02-14
23544,A_xWDAbnBSU,2018-03-13,10,05:00:01,13173307,115779,4298,2578,Migos,Walk It Talk It (Audio) ft. Drake,,2018-02-09
23514,AcZBI8UaMso,2018-03-13,17,18:07:55,415398,2414,159,1723,,Why Luka Doncic is the new No. 1 overall NBA draft pick | SportsCenter | ESPN,ESPN,2018-02-20
23432,AvFNCNOyZeE,2018-03-13,28,12:30:00,555417,12085,145,537,,Round Peg in a Square Hole - Numberphile,Numberphile,2018-03-05
23548,B7AjF4of300,2018-03-13,17,17:00:59,1813852,23491,859,1269,,Why It's Almost Impossible to Do a Quintuple Jump | WIRED,WIRED,2018-02-09
23546,BHloD113J54,2018-03-13,24,16:00:01,704652,24801,997,1114,,Young King - Black Panther Jaden Smith Parody (Nerdist Presents),Nerdist,2018-02-12
23471,BQ31l1gPGKM,2018-03-13,10,05:00:01,46949997,516985,20324,23384,J. Balvin,Ahora,,2018-02-26
23569,BhIEIO0vaBE,2018-03-13,22,20:27:38,62259501,0,0,0,,To Our Daughter,Kylie Jenner,2018-02-04
23434,CdE2zc4qsDs,2018-03-13,17,05:08:36,772148,6623,285,1393,,UFC 222: Sean O'Malley Octagon Interview,UFC - Ultimate Fighting Championship,2018-03-04
23418,CrUETaziY_0,2018-03-13,24,14:11:40,51643,1370,54,656,,A WRINKLE IN TIME MOVIE REVIEW - Double Toasted,Double Toasted,2018-03-08
23528,D_eZxSYRhco,2018-03-13,24,17:00:02,3149070,32367,1238,7215,,READY PLAYER ONE - Come With Me,Warner Bros. Pictures,2018-02-15
23416,EC5UCCnk59c,2018-03-13,17,00:07:16,1387482,25571,731,1392,,PSG 1-2 Real Madrid | RONALDO & HIS TEAMMATES IN THE DRESSING ROOM: Celebrations,Real Madrid C.F.,2018-03-07
23407,Ek3aeUhHaFY,2018-03-13,22,22:00:03,3874365,128572,1747,10555,,Primitive Technology: Lime,Primitive Technology,2018-03-06
23562,Ew-3-8itpjc,2018-03-13,26,17:45:37,675605,24233,280,1102,,How to Make 29 Handmade Pasta Shapes With 4 Types of Dough | Handcrafted | Bon Appétit,Bon Appétit,2018-02-07
23399,FA2k2U_pEcw,2018-03-13,24,08:35:00,621504,4408,309,645,,Reese Witherspoon Violated An 'Oprah Rule',The Late Show with Stephen Colbert,2018-03-08
23417,FO6dRbQMPPw,2018-03-13,25,08:09:37,416768,11647,565,4253,,What Koreans Think Of Black Panther | ASIAN BOSS,Asian Boss,2018-03-06
23533,FxFF5bgG6xs,2018-03-13,23,21:32:33,2704638,77751,6394,7427,,Calling my Mom to tell her I'm Trans 💙,Ash Hardell,2018-02-14
23496,GEsK9GudV2M,2018-03-13,10,05:00:01,1852084,96713,1186,3815,Troye Sivan,My My My! (Acoustic),,2018-02-23
23393,HMvx0NbQ-Y0,2018-03-13,17,15:24:33,139908,1268,212,1030,,Tyron Woodley Says He's Training Floyd Mayweather For His UFC Debut | The Hollywood Beatdown,TMZSports,2018-03-09
23513,HS6R2Q7eRdg,2018-03-13,20,20:30:00,2890870,112483,1356,8270,,Super Seducer,videogamedunkey,2018-02-18
23406,HjoJqZDjxgI,2018-03-13,24,20:20:42,909502,9895,701,1946,,"New The Last Jedi Deleted Scene, Star Wars Rebels Says Goodbye, and More!",Star Wars,2018-03-07
23421,HmBIn9De-Yc,2018-03-13,24,18:00:01,323407,10921,161,1053,,Legion | Season 2 - Official Trailer,Marvel Entertainment,2018-03-06
23469,Hp4z1ztsYBw,2018-03-13,24,16:59:16,104211,5464,180,1125,,TESTING PRIMARK MAKEUP! OMGGGGGGGG!!!,Imogenation,2018-02-27
23564,IUmdcd_8Vwc,2018-03-13,26,16:06:43,352373,8854,322,675,,Clear Lemon Meringue Pie,My Virgin Kitchen,2018-02-07
23497,JNkTNAknE4I,2018-03-13,10,23:49:59,62901853,253827,19179,6479,Romeo Santos,Sobredosis (Official Video) ft. Ozuna,,2018-02-21
23553,JQbjS0_ZfJ0,2018-03-13,10,17:00:02,65835354,997993,23617,53038,"Kendrick Lamar, SZA",All The Stars,,2018-02-06
23486,Jb3xzXyNh8I,2018-03-13,20,11:17:40,225155,7784,180,2498,,Hunt Down The Freeman Review - Gggmanlives,Gggmanlives,2018-02-25
23509,JeRtUXTQ_aQ,2018-03-13,10,13:30:01,3397163,60121,1890,2601,James Bay,Wild Love,,2018-02-19
23412,KHyvGmuvIoY,2018-03-13,24,05:05:07,2535016,30382,2432,1718,,The Voice 2018 Blind Audition - Jorge Eduardo: Despacito,The Voice,2018-03-06
23398,KWXvMicCzm0,2018-03-13,24,16:56:57,306771,3825,205,718,,"Adam Rippon Talks Getting Set Up With Sally Field's Son, Oscars & More | The View",The View,2018-03-08
23541,KZ_eXk5t0r0,2018-03-13,24,13:00:02,3107954,35177,2050,1411,,Kill The Noise & Illenium - Don’t Give Up On Me ft. Mako [Lyric Video],Proximity,2018-02-13
23565,L0xKz5TsYb0,2018-03-13,10,05:00:00,4728676,56226,1849,1390,"Sting, Shaggy",Don't Make Me Wait (Official),,2018-02-06
23419,LJjsm6CVsG8,2018-03-13,10,21:04:37,16546389,356600,42458,36954,6IX9INE Billy (WSHH Exclusive,Official Music Video),,2018-03-04
23411,LjUXm0Zy_dk,2018-03-13,10,09:00:01,2799608,172812,1590,14833,[MV] 마마무(MAMAMOO),별이 빛나는 밤(Starry night),,2018-03-07
23420,LtqHnoHMQOY,2018-03-13,24,04:30:03,261398,1750,125,402,,After Show: Adam Rippon Addresses Johnny Weir’s Rumored Jealousy | WWHL,Watch What Happens Live with Andy Cohen,2018-03-07
23474,M39tO96E6B0,2018-03-13,23,16:52:56,269583,15612,551,1492,,WHY I ALMOST QUIT YOUTUBE! *STORYTIME*,Mark Ferris,2018-02-27
23479,MGYJuETPQEg,2018-03-13,10,05:01:53,38795935,591602,16147,23368,Post Malone Feat. Ty Dolla $ign,Psycho (Official Audio),,2018-02-23
23484,MYATU9yZODE,2018-03-13,22,17:45:24,364868,27783,194,1125,,"FEBRUARY NOTES 2018 | Piercings, Moving, Japan Haul.",Marzia,2018-02-25
23377,MwdYpMS8s28,2018-03-13,27,04:36:27,235842,13881,144,5072,,The Queen's University Talk: The  Rising Tide of Compelled Speech,Jordan B Peterson,2018-03-12
23390,NAirxs9Io4k,2018-03-13,10,05:40:36,815039,25368,608,4044,Logic,Yuck (Official Audio),,2018-03-09
23542,NV-3s2wwC8c,2018-03-13,10,05:03:31,65782167,690802,25152,39665,BlocBoy JB,BlocBoy JB & Drake Look Alive Prod By: Tay Keith (Official Music Video) Shot By: @Fredrivk_Ali,,2018-02-09
23567,NooW_RbfdWI,2018-03-13,24,23:28:16,24249582,274993,7792,21876,,Jurassic World: Fallen Kingdom - Official Trailer #2 [HD],Universal Pictures,2018-02-04
23384,O8hm2Ml-pA8,2018-03-13,10,13:00:44,865066,23800,600,818,Khalid,Fast Car (Tracy Chapman cover) in the Live Lounge,,2018-03-08
23566,OTHHeIAYfuU,2018-03-13,10,17:00:02,1553239,33612,1276,3159,MGMT,Me and Michael,,2018-02-07
23540,OTVF8zFIyyQ,2018-03-13,24,14:16:36,486667,14126,307,3023,,Half in the Bag Episode 140: The Cloverfield Paradox and the Netflix Conundrum (SPOILERS),RedLetterMedia,2018-02-13
23502,Q17z9a03YaM,2018-03-13,24,13:51:08,6131627,190985,3453,12792,,Rich Brian - Cold (Official Music Video),88rising,2018-02-20
23561,QBOzHhuTzvw,2018-03-13,24,18:02:23,559824,8569,439,1781,,"Full Actresses Roundtable: Saoirse Ronan, Jennifer Lawrence, Mary J Blige | Close Up With THR",The Hollywood Reporter,2018-02-07
23410,QfuOtGLfg04,2018-03-13,25,02:47:22,119326,6284,77,1974,,What is Happening to Men? Tucker and Jordan Peterson Debut New Men in America Series,The Liberty Hound,2018-03-08
23461,QkR_xPPmT70,2018-03-13,24,16:54:06,323309,28535,520,4656,,A TRIBUTE FOR MY NAN,Oli White,2018-02-28
23383,R4EvoDEmqzY,2018-03-13,24,16:23:48,484626,6062,427,1557,,"CeeLo Green On The Impact Of Losing Biggie, Sticking To His Roots + The History Behind His Hits",Breakfast Club Power 105.1 FM,2018-03-09
23460,R8jVjBDcV4M,2018-03-13,20,18:01:57,2991480,81238,2788,21278,,Developer Update | Introducing Brigitte | Overwatch,PlayOverwatch,2018-02-28
23425,RQm0nKoODo4,2018-03-13,10,17:00:40,855201,65834,569,5397,Ten Second Songs,Take On Me in 20 Styles ft. Seth Everman,,2018-03-05
23446,SCPkXjwSWCY,2018-03-13,26,19:09:49,133778,5920,302,602,,4 Braided hairstyles for Brunettes / Dark Hair! - KayleyMelissa,Kayley Melissa,2018-03-03
23512,STEUAcTmXTg,2018-03-13,10,12:00:01,1236582,160681,433,12615,[MIXTAPE] I.M,Fly With Me (MV),,2018-02-20
23389,SphTGtDlhHw,2018-03-13,10,04:00:01,3067995,111341,7777,7635,DJ Khaled,I Believe (from Disney’s A WRINKLE IN TIME) ft. Demi Lovato,,2018-03-08
23472,SupFJHdlVGc,2018-03-13,26,17:03:03,866427,29706,786,1373,,Watch Cardi B Answer Questions From Your Favorite Drag Queen Naomi Smalls | Comospolitan,Cosmopolitan.com,2018-02-27
23381,T-f34TPnngQ,2018-03-13,17,03:39:28,686810,2513,164,472,,Russell Westbrook & Steven Adams Check on Terrance Ferguson's Injury After Knocking Him Out!,CliveNBAParody,2018-03-09
23449,T3hXC5yNZOc,2018-03-13,10,05:00:01,5674627,178410,17083,18929,Iggy Azalea,Savior ft. Quavo,,2018-03-01
23536,TUUUh-51t1k,2018-03-13,1,15:09:10,1079274,11057,566,1033,,Pacific Rim Uprising IMAX® Exclusive Trailer,IMAX,2018-02-15
23495,TXHB9wL4WFg,2018-03-13,10,12:35:37,1682392,50276,432,1485,2CELLOS,Perfect - Ed Sheeran,,2018-02-23
23470,TYVD7XzW55I,2018-03-13,22,19:21:07,621929,15818,297,1059,,Unintentional ASMR 🍸 Classy Japanese Bartenders make Cocktails for You (Compilation),Best Unintentional ASMR,2018-02-27
23464,TxY10VhmLR4,2018-03-13,26,22:27:04,762539,31163,1548,31088,,NEW* TOO FACED UNICORN MAKEUP COLLECTION | HIT OR MISS..,Laura Lee,2018-02-28
23468,UEhsFEgsI5U,2018-03-13,1,17:59:20,2182881,32822,2506,7061,,Fahrenheit 451 (2018) Official Teaser ft. Michael B. Jordan & Michael Shannon | HBO,HBO,2018-02-26
23490,UaAHl_m_ybk,2018-03-13,10,00:00:01,7653984,301953,3417,33325,5 Seconds Of Summer,Want You Back (Audio),,2018-02-23
23535,Uv1xscwDtIQ,2018-03-13,1,15:39:44,1394635,18800,1561,1552,,Uncle Drew Teaser Trailer #1 (2018) | Movieclips Trailers,Movieclips Trailers,2018-02-14
23507,V5cOvyDpWfM,2018-03-13,17,01:37:11,22449316,66478,189230,69987,,Fergie Performs The U.S. National Anthem / 2018 NBA All-Star Game,MLG Highlights,2018-02-19
23459,VLuS34uhLJQ,2018-03-13,26,17:00:03,214672,11266,238,796,,TRYING NEW-IN?! | MISSGUIDED,Samantha Maria,2018-02-28
23545,VTzD0jNdrmo,2018-03-13,10,14:06:54,80937691,500093,35579,16163,Rkm & Ken-Y ❌ Natti Natasha,Tonta [Official Video],,2018-02-09
23454,Vctcsa8Slxo,2018-03-13,24,06:48:29,248279,3056,215,253,,James That Tune w/ Elton John,The Late Late Show with James Corden,2018-03-01
23480,VeDIOvlN2Gg,2018-03-13,24,21:10:25,131973,4779,79,534,,POST MALONE x MONTREALITY ⌁ Interview UNRELEASED,MONTREALITY,2018-02-26
23488,VloKUNlNG2s,2018-03-13,10,05:00:01,5361914,93188,3187,3103,DJ Snake,Magenta Riddim (Audio),,2018-02-23
23481,Vm4Xn5vjqRA,2018-03-13,17,21:59:30,7898651,1247798,6155,89699,,"CRISTIANO RONALDO E FRED, O GRANDE ENCONTRO",Desimpedidos,2018-02-25
23519,VwAnsAUYnw4,2018-03-13,10,20:00:02,34258479,567288,24443,34695,"Jay Rock, Kendrick Lamar, Future, James Blake",King's Dead,,2018-02-15
23402,WX_0qCyFaeM,2018-03-13,10,05:00:02,206442,6744,39,200,Calum Scott,Only You (Audio),,2018-03-09
23428,Wd_idMpg_qQ,2018-03-13,10,18:21:58,3245226,134279,3253,17598,Joyner Lucas,Look Alive (Remix),,2018-03-04
23439,XP32nDUMYS8,2018-03-13,10,08:00:02,849415,26335,463,988,George Ezra,Pretty Shining People (Lyric Video),,2018-03-02
23494,XR2ezV6pusk,2018-03-13,23,17:20:43,320052,11259,1584,835,,Why I Don't Say Hello Anymore,Marcus Butler,2018-02-22
23430,XeLIvgsYdFI,2018-03-13,24,20:02:37,120886,10207,484,3201,,i went to the olympics!!,Tyler Oakley,2018-03-06
23522,YBpdL9hSac4,2018-03-13,1,03:34:44,41870355,459522,22263,50030,,Incredibles 2 - Olympics Sneak Peek,Disney•Pixar,2018-02-15
23482,YFHHGETsxkE,2018-03-13,1,15:59:25,1871089,175283,1298,10177,,"PAPERS, PLEASE - The Short Film (2018) 4K SUBS",Никита Ордынский,2018-02-24
23405,ZKg3jKEbgqs,2018-03-13,23,14:00:03,1302791,42071,1072,2160,,Marshmello & Anne-Marie: Friends,The Tonight Show Starring Jimmy Fallon,2018-03-07
23520,_0ovuLsnU1A,2018-03-13,24,01:53:02,2826497,42824,4742,10123,,Descendants 3 Official Teaser 💚💜,Disney Descendants,2018-02-17
23401,_AsPY1bQx70,2018-03-13,10,12:05:31,819872,30800,583,2645,Shinedown,DEVIL (Official Video),,2018-03-07
23438,_I_D_8Z4sJE,2018-03-13,10,05:00:19,150604583,1217195,52945,47697,Nicky Jam x J. Balvin,X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,,2018-03-02
23521,_KBc4B5JFoQ,2018-03-13,10,00:01:01,13534188,222946,4388,3850,"Sean Paul, David Guetta",Mad Love (Lyric Video) ft. Becky G,,2018-02-16
23517,_hMQe2U4c6w,2018-03-13,10,05:01:00,25604293,453877,25189,26415,The Chainsmokers,You Owe Me,,2018-02-16
23395,_yiQHtBFYkg,2018-03-13,10,08:32:56,305471,8425,525,1252,Kylie Minogue,Stop Me From Falling (Official Audio),,2018-03-09
23403,aLt_4e6MthU,2018-03-13,24,18:03:24,2808625,162858,1633,10001,,THEY CHALLENGED ME!,Will Smith,2018-03-06
23424,aRsOBFhNjVM,2018-03-13,24,18:30:03,816236,54470,373,4198,,Steamed Hams Inc.,NPCarlsson,2018-03-05
23524,abSc5wLOqBM,2018-03-13,24,19:30:01,106417,11543,139,893,,DID BLACK PANTHER LIVE UP TO THE HYPE?! BLACK PANTHER MOVIE REVIEW | Kingsley,Kingsley,2018-02-18
23423,aq-phmpUJ_E,2018-03-13,10,22:00:35,654222,20205,704,1311,ANDREW HUANG,Making music with LEGO,,2018-03-05
23477,c0arVTRwytA,2018-03-13,1,01:00:03,1264939,0,0,0,,【公式】「劇場版ポケットモンスター みんなの物語」予告編1,ポケモン公式YouTubeチャンネル,2018-02-27
23570,chjObfl72xQ,2018-03-13,23,11:30:01,1547073,24755,462,2355,,한국 컵라면+소주를 처음 먹어본 동계올림픽 전설들의 반응!,영국남자 Korean Englishman,2018-02-07
23440,ctmgkGEOKI4,2018-03-13,25,21:52:41,79145,1045,215,792,,3/5/18: White House Press Briefing,The White House,2018-03-05
23556,d7gOtEwaJzw,2018-03-13,10,05:22:50,911577,3570,745,280,Atlantic Records,This is Me [Dave Aude Remix] (from The Greatest Showman Soundtrack),,2018-02-09
23433,dm6ZSfE5muc,2018-03-13,22,07:26:03,309961,15839,285,644,,OSCARS FASHION REVIEW 2018 // Grace Helbig,Grace Helbig,2018-03-05
23458,dtER80sOjX4,2018-03-13,24,03:42:56,281929,15673,919,3562,,Globglogabgalab,durbeyfield,2018-02-21
23550,dzxFdtWmjto,2018-03-13,24,14:00:04,16230525,217995,25607,34962,,VENOM - Official Teaser Trailer (HD),Sony Pictures Entertainment,2018-02-08
23534,e1bEWoblGZA,2018-03-13,22,20:30:00,2176204,155745,6477,9304,,unboxing video,bill wurtz,2018-02-13
23498,eVoXmDdI6Qg,2018-03-13,23,18:33:15,4949219,281708,8228,33199,,5000 IQ IS REQUIRED TO WATCH /r/iamverysmart/ #4,PewDiePie,2018-02-21
23485,elwTgpHlty0,2018-03-13,10,15:00:09,11625814,442690,11561,22839,[OFFICIAL VIDEO] Havana,Pentatonix,,2018-02-23
23413,fzmM0AB60QQ,2018-03-13,24,14:30:02,2715466,36730,1420,5050,,Lost in Space | Official Trailer [HD] | Netflix,Netflix,2018-03-06
23559,geeTiovdXLQ,2018-03-13,27,14:00:07,518252,16000,723,1805,,How Long Will Our Monuments Last?,Life Noggin,2018-02-08
23394,goR0ki9OUts,2018-03-13,24,11:00:03,704904,6177,170,550,,Kobe Bryant on Fighting Shaq,Jimmy Kimmel Live,2018-03-09
23457,gx3S73InQ04,2018-03-13,17,05:00:41,998434,8768,387,1251,,"James Harden's NASTY Crossover Caps Off His Monster 1st Quarter | February 28, 2018",NBA,2018-03-01
23505,gzVTDKK-EKM,2018-03-13,22,21:51:39,220763,2956,341,491,,Young Thug Says He Is Fashion & Plans to Go Deaf for 2018,HYPEBEAST,2018-02-22
23563,h-6fIyaVmDM,2018-03-13,24,22:22:43,4121334,26057,1860,3692,,Pawn Stars: Dana White Wants Rick's 1600s Japanese Katana (Season 15) | History,HISTORY,2018-02-06
23392,iIaVdlcDRA0,2018-03-13,22,22:00:03,1002775,8396,357,1762,,Cobra Kai Official Teaser Trailer #3 (Karate Kid) - Sensei Daniel,Cobra Kai,2018-03-08
23385,ir0G79oHXMc,2018-03-13,10,04:51:45,1326806,34542,2486,2525,Jason Derulo,Colors (Coca-Cola® Anthem for the 2018 FIFA World CupTM),,2018-03-09
23504,ixNNLvyCn5Y,2018-03-13,1,05:17:53,1395111,0,0,0,,映画『BLEACH』特報【HD】2018年7月20日（金）公開,ワーナー ブラザース 公式チャンネル,2018-02-21
23455,j6PsLLPdiKo,2018-03-13,26,16:00:04,449658,9829,1057,439,,Come To Paris With Me | Tanya Burr,Tanya Burr,2018-03-01
23515,jzD_yyEcp0M,2018-03-13,10,12:41:36,43126523,930664,17535,46136,Marshmello & Anne-Marie,FRIENDS (Music Video) *OFFICIAL FRIENDZONE ANTHEM*,,2018-02-16
23379,kCwMARo94QY,2018-03-13,24,14:09:26,697687,5172,1287,3640,,O.J. Simpson Confesses to Murdering Nicole and Ron | TMZ News,TMZ,2018-03-12
23529,kLpH1nSLJSs,2018-03-13,10,00:00:03,272921105,3537136,189647,203721,Bad Bunny,Amorfoda | Video Oficial,,2018-02-15
23437,kNg_RFDYpTw,2018-03-13,26,17:00:03,387091,16060,754,1011,,MAKEUP ROULETTE with Laura Lee || Kristen Hancher,Kristen Hancher,2018-03-03
23414,kP3xrSPYi-0,2018-03-13,10,13:07:46,620417,23055,321,5265,ROYCE DA 5'9,DJ PREMIER | #FREESTYLE090 WITH FUNK FLEX,,2018-03-07
23445,kton-qrKNLc,2018-03-13,10,13:00:05,14846591,331252,26824,22122,Meghan Trainor,No Excuses,,2018-03-01
23499,l1DTeah8YAs,2018-03-13,26,16:15:00,446537,8438,487,993,,London's Best Full English Breakfast?! (At 3 Price Points),SORTEDfood,2018-02-21
23443,lRkTgVynmbM,2018-03-13,23,15:00:03,2779467,164824,2990,9152,,Rudy Mancuso & Maia Mitchell - Magic (Official Music Video),Rudy Mancuso,2018-03-02
23530,m4-sL1r9i1I,2018-03-13,10,05:00:03,1986423,117104,1083,3952,Demi Lovato,Tell Me You Love Me (Acoustic),,2018-02-16
23551,m4faDISwSVo,2018-03-13,1,23:35:41,5438656,196695,5225,35242,,Why I Left Nickelodeon,Butch Hartman,2018-02-08
23467,m6qubM54PtE,2018-03-13,23,02:19:09,2035693,28453,1561,4412,,"Trump, Parkland and the #NeverAgain Movement: A Closer Look",Late Night with Seth Meyers,2018-02-27
23397,mMHT2vdWvpg,2018-03-13,20,22:47:34,372382,7265,256,1690,,Mario Tennis Aces - Nintendo Switch - Nintendo Direct 3.8.2018,Nintendo,2018-03-08
23527,mXiFHDfvn4A,2018-03-13,22,08:06:35,3195247,98899,2712,4632,,Frank Ocean - Moon River,Blonded,2018-02-15
23560,mcsTWPSMDtg,2018-03-13,22,16:00:20,3637426,140766,2952,6764,,Migos x Tasty Whip Up Stir Fry,Tasty,2018-02-07
23441,mctn16hLzhg,2018-03-13,24,14:00:26,6206762,104304,2933,3870,,Jennifer Lawrence Explains Her Drunk Alter Ego 'Gail',TheEllenShow,2018-03-02
23543,n0j_CX1S2es,2018-03-13,17,13:53:22,8581583,89585,6286,18069,,NOTHING BEATS A LONDONER,Nike,2018-02-09
23568,oI42BohDabU,2018-03-13,24,13:01:03,4957798,137987,2849,5079,,Katy Perry Watches Fan Covers On YouTube | Glamour,Glamour Magazine,2018-02-06
