id,video_id,trending_date,category_id,publish_time,views,likes,dislikes,comment_count,Artist,Title,Author,publish_date
21715,NV-3s2wwC8c,2018-03-04,10,05:03:31,49862859,584953,19595,35597,BlocBoy JB,BlocBoy JB & Drake Look Alive Prod By: Tay Keith (Official Music Video) Shot By: @Fredrivk_Ali,,2018-02-09
21741,NooW_RbfdWI,2018-03-04,24,23:28:16,23823732,271842,7681,21460,,Jurassic World: Fallen Kingdom - Official Trailer #2 [HD],Universal Pictures,2018-02-04
21585,OK3GJ0WIQ8s,2018-03-04,10,15:00:02,18696782,2528336,24797,456442,ibighit,j-hope 'Daydream (백일몽)' MV,,2018-03-01
21740,OTHHeIAYfuU,2018-03-04,10,17:00:02,1372826,31723,1154,2967,MGMT,Me and Michael,,2018-02-07
21647,OTu9N40E_MI,2018-03-04,1,18:00:38,205011,3955,68,520,,"BEST F(R)IENDS | Official Trailer [HD] (2018) Tommy Wiseau, Greg Sestero",Best F(r)iends,2018-02-23
21582,PdWe5ULGy_s,2018-03-04,23,05:10:46,511835,8562,232,429,,Singing Whisper Challenge with Alicia Keys,The Tonight Show Starring Jimmy Fallon,2018-03-02
21655,Q17z9a03YaM,2018-03-04,24,13:51:08,4528821,173326,2831,12115,,Rich Brian - Cold (Official Music Video),88rising,2018-02-20
21734,QBOzHhuTzvw,2018-03-04,24,18:02:23,435659,7202,369,1583,,"Full Actresses Roundtable: Saoirse Ronan, Jennifer Lawrence, Mary J Blige | Close Up With THR",The Hollywood Reporter,2018-02-07
21750,QH9UE7FDbcM,2018-03-04,24,10:38:10,2688438,89378,1283,3949,,[Red Velvet - Bad Boy] KPOP TV Show | M COUNTDOWN 180208 EP.557,Mnet K-POP,2018-02-08
21648,QNNcl2mEHzQ,2018-03-04,24,14:30:05,958160,14620,908,2032,,The Outsider | Official Trailer [HD] | Netflix,Netflix,2018-02-22
21759,QS8bma7LRX4,2018-03-04,24,05:57:36,5156609,79865,3195,4410,,Natalie’s Rap 2 - SNL,Saturday Night Live,2018-02-04
21640,QZL2NrrhjHY,2018-03-04,24,05:23:19,4390787,129621,2963,3342,,Guillermo – God's Plan,Jimmy Kimmel Live,2018-02-23
21634,Q_VeGFPY6BM,2018-03-04,23,07:21:11,205034,2074,150,309,,love & marriage -vicar of dibley.wmv,dumbledoor26,2011-03-06
21595,QkR_xPPmT70,2018-03-04,24,16:54:06,284766,26146,436,4322,,A TRIBUTE FOR MY NAN,Oli White,2018-02-28
21590,R8jVjBDcV4M,2018-03-04,20,18:01:57,2722068,79897,2676,20690,,Developer Update | Introducing Brigitte | Overwatch,PlayOverwatch,2018-02-28
21602,SFKPktgfQdI,2018-03-04,10,20:17:32,1854681,104671,1592,10735,Logic,Overnight (Official Video),,2018-02-27
21673,STEUAcTmXTg,2018-03-04,10,12:00:01,1067167,154361,411,12314,[MIXTAPE] I.M,Fly With Me (MV),,2018-02-20
21615,SupFJHdlVGc,2018-03-04,26,17:03:03,593632,21412,593,1088,,Watch Cardi B Answer Questions From Your Favorite Drag Queen Naomi Smalls | Comospolitan,Cosmopolitan.com,2018-02-27
21584,T3hXC5yNZOc,2018-03-04,10,05:00:01,2607197,136232,12409,15349,Iggy Azalea,Savior ft. Quavo,,2018-03-01
21644,TXHB9wL4WFg,2018-03-04,10,12:35:37,1028511,41595,312,1409,2CELLOS,Perfect - Ed Sheeran,,2018-02-23
21623,TYVD7XzW55I,2018-03-04,22,19:21:07,100682,3204,45,312,,Unintentional ASMR 🍸 Classy Japanese Bartenders make Cocktails for You (Compilation),Best Unintentional ASMR,2018-02-27
21594,TlvsuVe8Fh0,2018-03-04,26,19:40:39,80480,2708,170,418,,MY BAG COLLECTION SOLD OUT & A PHOTOSHOOT IN LA | VLOG 83,Inthefrow,2018-03-01
21598,TxY10VhmLR4,2018-03-04,26,22:27:04,677426,28961,1421,30265,,NEW* TOO FACED UNICORN MAKEUP COLLECTION | HIT OR MISS..,Laura Lee,2018-02-28
21614,UEhsFEgsI5U,2018-03-04,1,17:59:20,1966776,30903,2361,6549,,Fahrenheit 451 (2018) Official Teaser ft. Michael B. Jordan & Michael Shannon | HBO,HBO,2018-02-26
21710,URfbzdgxFmE,2018-03-04,24,11:19:39,465585,24386,329,5444,,Sardonicast #01: The Cloverfield Paradox & Oscar Nominations,Sardonicast,2018-02-12
21592,USc52ljSmuI,2018-03-04,22,11:51:09,77592,1864,149,187,,HOME HAUL & UNBOXING! | Amelia Liana,Amelia Liana,2018-03-01
21729,V-F7tpdPZ-E,2018-03-04,15,17:51:42,5810628,74731,2251,8651,,Faking My Death In Front of My Cat - Mean Kitty Reacts,TheMeanKitty,2018-02-08
21665,V5cOvyDpWfM,2018-03-04,17,01:37:11,21697180,62771,183268,67475,,Fergie Performs The U.S. National Anthem / 2018 NBA All-Star Game,MLG Highlights,2018-02-19
21596,VLuS34uhLJQ,2018-03-04,26,17:00:03,167466,9546,190,688,,TRYING NEW-IN?! | MISSGUIDED,Samantha Maria,2018-02-28
21718,VTzD0jNdrmo,2018-03-04,10,14:06:54,63215348,459779,31507,15200,Rkm & Ken-Y ❌ Natti Natasha,Tonta [Official Video],,2018-02-09
21591,Vctcsa8Slxo,2018-03-04,24,06:48:29,179732,2519,152,232,,James That Tune w/ Elton John,The Late Late Show with James Corden,2018-03-01
21629,VeDIOvlN2Gg,2018-03-04,24,21:10:25,104432,4078,76,507,,POST MALONE x MONTREALITY ⌁ Interview UNRELEASED,MONTREALITY,2018-02-26
21631,Vm4Xn5vjqRA,2018-03-04,17,21:59:30,7011538,1197287,5352,87180,,"CRISTIANO RONALDO E FRED, O GRANDE ENCONTRO",Desimpedidos,2018-02-25
21684,VwAnsAUYnw4,2018-03-04,10,20:00:02,20034281,446223,16942,29787,"Jay Rock, Kendrick Lamar, Future, James Blake",King's Dead,,2018-02-15
21577,XP32nDUMYS8,2018-03-04,10,08:00:02,183316,14128,103,610,George Ezra,Pretty Shining People (Lyric Video),,2018-03-02
21643,XR2ezV6pusk,2018-03-04,23,17:20:43,294327,10463,1545,801,,Why I Don't Say Hello Anymore,Marcus Butler,2018-02-22
21667,XZ-IYxacK3I,2018-03-04,10,20:26:12,283681,24362,348,1182,dodie Party Tattoos Official Lyrics & Meaning,Verified,,2018-02-20
21687,YBpdL9hSac4,2018-03-04,1,03:34:44,40223044,454827,21737,49532,,Incredibles 2 - Olympics Sneak Peek,Disney•Pixar,2018-02-15
21632,YFHHGETsxkE,2018-03-04,1,15:59:25,1640547,154756,1174,9109,,"PAPERS, PLEASE - The Short Film (2018) 4K SUBS",Никита Ордынский,2018-02-24
21676,YWE9YX-Km-M,2018-03-04,26,17:05:05,159815,3752,179,1221,,we broke up,TalkBeckyTalk,2018-02-18
21628,YZrtSdRS3cs,2018-03-04,10,21:49:16,635802,8378,78,675,GilCang,My Own Way -Amy Winehouse (song demo),,2018-02-25
21597,YemaMEMB8zc,2018-03-04,26,16:00:05,102619,6487,50,1157,,TESTING NEW MAKEUP 2018! Full Face Of First Impressions | Sophie Louise,Sophie Louise,2018-02-28
21751,YtKap-E0OGM,2018-03-04,10,00:00:48,1707741,62394,756,2837,Gods Plan,Drake (William Singe Cover),,2018-02-06
21714,YuAA5DEXbG4,2018-03-04,24,19:07:15,356254,58795,171,3938,,it me ur valentine,doddlevloggle,2018-02-14
21682,_0ovuLsnU1A,2018-03-04,24,01:53:02,2692592,41801,4708,9933,,Descendants 3 Official Teaser 💚💜,Disney Descendants,2018-02-17
21666,_6lGaYh71g4,2018-03-04,19,10:04:07,398040,15825,574,2683,,WTF - $300 Toaster?!,Simon and Martina,2018-02-20
21573,_I_D_8Z4sJE,2018-03-04,10,05:00:19,40567774,448369,16682,19908,Nicky Jam x J. Balvin,X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,,2018-03-02
21767,_J7dEhYttbQ,2018-03-04,26,18:02:13,5095492,157386,6676,21550,,My children don't exist.,Hobbie Stuart,2018-02-01
21686,_KBc4B5JFoQ,2018-03-04,10,00:01:01,8277727,172367,2999,3357,"Sean Paul, David Guetta",Mad Love (Lyric Video) ft. Becky G,,2018-02-16
21683,_hMQe2U4c6w,2018-03-04,10,05:01:00,19011826,412264,23139,25040,The Chainsmokers,You Owe Me,,2018-02-16
21678,aAG9G35ioT8,2018-03-04,1,06:19:58,394335,17750,1357,6185,,BLACK PANTHER Movie Review- REEL IT IN,ralphthemoviemaker,2018-02-18
21760,aMGQgC5yV-o,2018-03-04,10,01:29:58,2767126,47101,1248,2480,Rich Homie Quan Changed (WSHH Exclusive,Official Music Video),,2018-02-06
21689,abSc5wLOqBM,2018-03-04,24,19:30:01,94074,10474,128,858,,DID BLACK PANTHER LIVE UP TO THE HYPE? BLACK PANTHER MOVIE REVIEW | Reviews In A Car | Kingsley,Kingsley,2018-02-18
21761,baj6llvgpWA,2018-03-04,10,05:00:00,19389003,188193,16115,10314,Justin Timberlake,Man of the Woods (Official Video),,2018-02-02
21625,c0arVTRwytA,2018-03-04,1,01:00:03,1144917,0,0,0,,【公式】「劇場版ポケットモンスター みんなの物語」予告編1,ポケモン公式YouTubeチャンネル,2018-02-27
21731,cWGWYAhLuAQ,2018-03-04,24,17:00:03,1224468,63626,678,5425,,This is what happens when you don't sleep in | Will Smith Vlogs,Will Smith,2018-02-07
21746,chjObfl72xQ,2018-03-04,23,11:30:01,1487518,24543,459,2352,,한국 컵라면+소주를 처음 먹어본 동계올림픽 전설들의 반응!,영국남자 Korean Englishman,2018-02-07
21765,cq6wjjN73Q0,2018-03-04,22,15:10:56,1781653,24185,276,3451,,First Breath After Lung Transplant,Rob Ronnenberg,2017-10-22
21732,d7gOtEwaJzw,2018-03-04,10,05:22:50,676728,2974,609,201,Atlantic Records,This is Me [Dave Aude Remix] (from The Greatest Showman Soundtrack),,2018-02-09
21589,dQhH0vPTSZY,2018-03-04,22,19:01:54,32698,2355,72,11,,Aspects of Escape,Daniel J. Layton,2018-03-01
21748,doP7xKdGOKs,2018-03-04,24,00:10:40,4985852,96953,2690,0,,Tide | Super Bowl LII 2018 Commercial | It's a Tide Ad,Tide,2018-02-05
21723,dzxFdtWmjto,2018-03-04,24,14:00:04,15836664,215488,25375,34585,,VENOM - Official Teaser Trailer (HD),Sony Pictures Entertainment,2018-02-08
21704,e1bEWoblGZA,2018-03-04,22,20:30:00,2110856,153344,6454,9169,,unboxing video,bill wurtz,2018-02-13
21661,eT2D50_pgUU,2018-03-04,20,16:19:02,140805,6820,1176,3416,,Black Panther: An Unbridled Rage,MauLer,2018-02-22
21627,ejD9084JJA0,2018-03-04,24,05:02:35,57026,1623,160,473,,Jessica Jones Season 2 Episode 1 - 5 REVIEW,Beyond The Trailer,2018-02-27
21639,elwTgpHlty0,2018-03-04,10,15:00:09,7964716,378091,9630,20426,[OFFICIAL VIDEO] HAVANA,PENTATONIX,,2018-02-23
21769,ev2RHDUkE4M,2018-03-04,24,08:43:12,337894,5057,88,437,,Jenna Fischer Discusses Her 'Office' Chemistry with John Krasinski,theoffcamerashow,2018-02-03
21768,gLOxQxMnEz8,2018-03-04,24,06:37:54,588405,23791,1827,5383,,Bright: The Apotheosis of Lazy Worldbuilding | Video Essay,Lindsay Ellis,2018-02-02
21604,gWV7JIxFcbY,2018-03-04,17,04:51:52,2209398,37616,2112,4759,,"Cena vs. Styles - If Cena wins, he's in WWE Title match at Fastlane: SmackDown LIVE, Feb. 28, 2017",WWE,2018-02-28
21758,gZItyr1SNjU,2018-03-04,10,09:00:03,11522719,499223,2769,49885,[M/V] SEVENTEEN(세븐틴),고맙다(THANKS),,2018-02-05
21593,gx3S73InQ04,2018-03-04,17,05:00:41,744515,7591,320,1185,,"James Harden's NASTY Crossover Caps Off His Monster 1st Quarter | February 28, 2018",NBA,2018-03-01
21660,gzVTDKK-EKM,2018-03-04,22,21:51:39,181585,2478,296,431,,Young Thug Says He Is Fashion & Plans to Go Deaf for 2018,HYPEBEAST,2018-02-22
21739,h-6fIyaVmDM,2018-03-04,24,22:22:43,3792215,23883,1696,3398,,Pawn Stars: Dana White Wants Rick's 1600s Japanese Katana (Season 15) | History,HISTORY,2018-02-06
21711,h6Yx7IIl8iY,2018-03-04,10,05:00:04,21125398,268411,10048,14511,Chris Jeday,"Ahora Dice (Remix) ft. J Balvin, Ozuna, Anuel AA, Cardi B, Offset, Arcángel",,2018-02-12
21693,iqsQ0KHImrU,2018-03-04,10,14:00:07,1915132,86806,465,13894,민경훈 (Min Kyung Hoon) X 김희철 (Kim Hee Chul),후유증 (Falling Blossoms) MV,,2018-02-17
21580,itE8Cd85-QM,2018-03-04,24,08:35:01,1404542,25506,500,1598,,Donald Glover Meets The Girl Scout Who Went Viral With 'Redbone',The Late Show with Stephen Colbert,2018-03-01
21659,ixNNLvyCn5Y,2018-03-04,1,05:17:53,1231945,0,0,0,,映画『BLEACH』特報【HD】2018年7月20日（金）公開,ワーナー ブラザース 公式チャンネル,2018-02-21
21587,j6PsLLPdiKo,2018-03-04,26,16:00:04,390585,8808,931,423,,I Have Some News For You Guys... | Tanya Burr,Tanya Burr,2018-03-01
21619,jjNf6SolPvU,2018-03-04,24,03:00:01,1749348,21072,965,1697,,The Voice 2018 Blind Audition - Justin Kilgore: Tomorrow,The Voice,2018-02-27
21677,jzD_yyEcp0M,2018-03-04,10,12:41:36,25456904,700664,13031,38774,Marshmello & Anne-Marie,FRIENDS (Music Video) *OFFICIAL FRIENDZONE ANTHEM*,,2018-02-16
21646,kIHhVkkHV2k,2018-03-04,26,08:30:11,341586,7342,394,981,,Double Rainbow Unicorn Apple Pie | How To Cook That Ann Reardon,How To Cook That,2018-02-23
21696,kLpH1nSLJSs,2018-03-04,10,00:00:03,193642904,3129283,153570,176185,Bad Bunny,Amorfoda | Video Oficial,,2018-02-15
21576,kton-qrKNLc,2018-03-04,10,13:00:05,4195422,188002,15283,15318,Meghan Trainor,No Excuses,,2018-03-01
21650,l1DTeah8YAs,2018-03-04,26,16:15:00,393355,7819,435,927,,London's Best Full English Breakfast?! (At 3 Price Points),SORTEDfood,2018-02-21
21657,l8B5dqjsZUs,2018-03-04,1,00:54:24,319912,947,11559,4967,,ReBoot: The Guardian Code Official Trailer,ReBoot: The Guardian Code,2018-02-22
21709,lGEY8IulWiA,2018-03-04,1,21:09:34,9384838,398061,8380,29719,,Lucas the Spider - Musical Spider,Lucas the Spider,2018-02-10
21574,lRkTgVynmbM,2018-03-04,23,15:00:03,1125783,101271,1687,5460,,Rudy Mancuso & Maia Mitchell - Magic (Official Music Video),Rudy Mancuso,2018-03-02
21763,lp_bsz_4e3U,2018-03-04,24,19:54:40,590564,10853,344,1378,,Gotham Season 4 See Your Own Darkness Extended Trailer (HD),TV Promos,2018-02-03
21695,m4-sL1r9i1I,2018-03-04,10,05:00:03,1866790,114011,1050,3887,Demi Lovato,Tell Me You Love Me (Acoustic),,2018-02-16
21724,m4faDISwSVo,2018-03-04,1,23:35:41,5345519,193451,5161,34944,,Why I Left Nickelodeon,Butch Hartman,2018-02-08
21609,m6qubM54PtE,2018-03-04,23,02:19:09,1947131,27846,1516,4370,,"Trump, Parkland and the #NeverAgain Movement: A Closer Look",Late Night with Seth Meyers,2018-02-27
21692,mXiFHDfvn4A,2018-03-04,22,08:06:35,3033139,97389,2628,4568,,Frank Ocean - Moon River,Blonded,2018-02-15
21733,mcsTWPSMDtg,2018-03-04,22,16:00:20,3371162,135713,2862,6586,,Migos x Tasty Whip Up Stir Fry,Tasty,2018-02-07
21572,mctn16hLzhg,2018-03-04,24,14:00:26,3610620,73421,1845,2878,,Jennifer Lawrence Explains Her Drunk Alter Ego 'Gail',TheEllenShow,2018-03-02
21716,n0j_CX1S2es,2018-03-04,17,13:53:22,8468886,87705,5632,17832,,NOTHING BEATS A LONDONER,Nike,2018-02-09
21675,nFpEuUY-zQ0,2018-03-04,22,05:25:11,1741744,8500,937,1399,,"Draymond Green on his reaction during Fergie's National Anthem, new All Star format & more",Swish Daily,2018-02-19
21652,nRRBajXoN4M,2018-03-04,1,16:01:34,182143,2290,209,278,,On Chesil Beach Trailer #1 | Movieclips Trailers,Movieclips Trailers,2018-02-22
