id,video_id,trending_date,category_id,publish_time,views,likes,dislikes,comment_count,Author,Title,Artist,publish_date
38581,6h8QgZF5Qu4,2018-06-14,24.0,05:27:27,864189.0,18811.0,399.0,1074.0,The Late Late Show with James Corden,Drop the Mic w/ Ashton Kutcher & Sean Diddy Combs,,2018-06-13
38689,6wGj89GE6aQ,2018-06-14,24.0,18:28:58,2723351.0,143498.0,1548.0,11908.0,Will Smith,Messing around in the studio…,,2018-05-23
38723,71Es-8FfATo,2018-06-14,10.0,22:51:01,19551051.0,365952.0,15928.0,18879.0,,Four Out Of Five (Official Video),Arctic Monkeys,2018-05-13
38706,7PmUtmfTmbg,2018-06-14,10.0,21:00:40,7089685.0,164149.0,4305.0,6218.0,,Bubblin (Official Video),Anderson .Paak,2018-05-17
38616,7YoMGxBa0bw,2018-06-14,20.0,18:17:44,268492.0,6040.0,572.0,1552.0,AngryJoeShow,Hereditary Angry Movie Review,,2018-06-08
38603,7uzjz51S--M,2018-06-14,10.0,15:20:02,764771.0,24031.0,453.0,1065.0,,‘Havana’ (live at Capital’s Summertime Ball 2018),Camila Cabello,2018-06-09
38696,7zLzYiw1wdQ,2018-06-14,23.0,09:41:52,1098041.0,86894.0,891.0,3095.0,Sebastiaan Kulwanowski,Animal sounds on violin,,2018-05-12
38658,8JnfIa84TnU,2018-06-14,10.0,09:00:13,21250349.0,454441.0,10532.0,13881.0,,Solo feat. Demi Lovato [Official Video],Clean Bandit,2018-05-31
38732,8h--kFui1JA,2018-06-14,10.0,17:00:00,22999573.0,370027.0,9680.0,12724.0,,Pray (Official Video) ft. Logic,Sam Smith,2018-05-09
38701,8nWw8q3zEpw,2018-06-14,22.0,22:42:02,369844.0,8343.0,749.0,1857.0,Kim Thai,GIANT 15 POUND LOBSTER MUKBANG! 먹방 (EATING SHOW!),,2018-05-20
38731,9_LIP7qguYw,2018-06-14,24.0,16:19:16,14261473.0,234355.0,22315.0,23450.0,INSIDER,Hidden Meanings Behind Childish Gambino's 'This Is America' Video Explained,,2018-05-09
38598,9iM7W1Dvl6Q,2018-06-14,24.0,14:30:11,151807.0,3021.0,57.0,201.0,Netflix,GLOW: Season 2 | Main Trailer [HD] | Netflix,,2018-06-11
38692,AbEHRrq7xwU,2018-06-14,10.0,17:35:05,6230350.0,60003.0,2337.0,2030.0,,Yes Indeed (Lyrics),Drake & Lil Baby,2018-05-18
38639,AcjX4z2_Z5c,2018-06-14,10.0,16:06:57,458444.0,40112.0,119.0,1104.0,,What I Need (feat. Kehlani) [Behind The Scenes],Hayley Kiyoko,2018-06-07
38632,AyiRO0_Ta7o,2018-06-14,17.0,01:01:24,366765.0,6216.0,252.0,1738.0,MMAFightingonSBN,"CM Punk Talks Winning WWE Lawsuit, UFC 225, Possible Return To Wrestling And More",,2018-06-07
38666,B663R7kgxEA,2018-06-14,22.0,08:00:01,6558768.0,123094.0,14985.0,7892.0,La Roja,Sergio Ramos y Demarco Flamenco - Otra estrella en tu corazón (Videoclip Oficial) #VAMOSESPAÑA,,2018-06-01
38620,BOhylL90UVQ,2018-06-14,10.0,16:00:00,402345.0,32126.0,427.0,1895.0,,Somebody ft. Drew Love (Rory Kramer Vision),The Chainsmokers,2018-06-09
38704,BZt0qjTWNhw,2018-06-14,15.0,13:00:04,1685609.0,38160.0,1385.0,2657.0,AaronsAnimals,The Cat Who Caught the Laser,,2018-05-18
38720,BgR_HJ7aGDY,2018-06-14,22.0,08:00:00,7724919.0,334549.0,1648.0,27343.0,SEVENTEEN Japan official Youtube,[MV]SEVENTEEN - CALL CALL CALL! MV,,2018-05-16
38619,BmLSua7LPR8,2018-06-14,10.0,16:00:01,4613299.0,194040.0,3155.0,13189.0,,Hope You Do (Official Video),Chris Brown,2018-06-06
38728,BspHjvU11y4,2018-06-14,10.0,13:00:41,2543999.0,50144.0,1192.0,2518.0,,Meaning of Life [Official Video],Kelly Clarkson,2018-05-13
38672,CE7SkcoyVAI,2018-06-14,1.0,12:25:24,195665.0,15467.0,4160.0,4578.0,Just Write,The Last Jedi and the 7 Basic Questions of Narrative Drama,,2018-05-31
38636,CWSYOdxx8Tg,2018-06-14,23.0,07:30:00,56138.0,2814.0,73.0,170.0,Brett Domino,How To Make a Hit Football Anthem,,2018-06-07
38707,DOEgxMcRm1c,2018-06-14,17.0,20:35:59,177434.0,1473.0,341.0,280.0,TMZSports,Tyron Woodley Hypes Up Logan Paul vs KSI | The Hollywood Beatdown,,2018-05-18
38592,DVWxQvlgRrM,2018-06-14,24.0,03:01:32,511990.0,3117.0,4394.0,4828.0,Variety,Robert De Niro - F--- Trump - 2018 Tony Awards,,2018-06-11
38663,D_6QmL6rExk,2018-06-14,10.0,15:00:01,12709520.0,1817699.0,11949.0,156793.0,,BTS (방탄소년단) 'FAKE LOVE' Official MV (Extended ver.),ibighit,2018-06-01
38659,E5yFcdPAGv0,2018-06-14,10.0,15:57:04,25016614.0,911150.0,30130.0,78492.0,,Humility (Official Video),Gorillaz,2018-05-31
38613,ExJmET8boVw,2018-06-14,24.0,15:01:10,14134753.0,402524.0,28569.0,29894.0,Rita Ora,"Rita Ora - Girls ft. Cardi B, Bebe Rexha & Charli XCX (Official Video)",,2018-06-06
38695,FjqBekVMwjQ,2018-06-14,24.0,16:30:01,253060.0,3048.0,43.0,211.0,House M.D.,A Tick Out Of You | House M.D.,,2018-05-23
38680,G3Sl2vJrmf0,2018-06-14,10.0,04:01:07,19157357.0,337282.0,22222.0,15322.0,,Icon (Remix) ft. Nicky Jam (Official Video),Jaden Smith,2018-05-25
38667,GWoOLpf9G_A,2018-06-14,24.0,22:00:01,594141.0,22224.0,3521.0,4430.0,Channel Awesome,Deadpool 2 - Nostalgia Critic,,2018-05-30
38702,GxYimeaoea0,2018-06-14,22.0,04:05:06,2228345.0,32140.0,1729.0,38126.0,Truthspeak,"Political Correctness Debate ft. Stephen Fry, Jordan Peterson, Michael Dyson, Michelle Goldberg",,2018-05-19
38596,Gz8KNxufA_c,2018-06-14,10.0,19:22:16,708233.0,14044.0,1140.0,3138.0,,Kylie Kuzma (Kyle Kuzma Diss),Lonzo Ball,2018-06-11
ZO,,,,,,,,,,,,
38734,HbaQ9xnoMGQ,2018-06-14,10.0,04:00:00,7608552.0,93096.0,6025.0,4222.0,,Sham Pain (Official Video),Five Finger Death Punch,2018-05-10
38668,Hxkf1E4Uz9Y,2018-06-14,24.0,03:00:25,283045.0,3951.0,685.0,916.0,Full Frontal with Samantha Bee,Ask Your Doctor About Ambien | Full Frontal on TBS,,2018-05-31
38640,IAWI6nMQhQI,2018-06-14,10.0,09:00:05,2387108.0,166069.0,1518.0,11165.0,,Remember,[AXIS] KATIE,2018-06-06
38602,IDpWeURKkbI,2018-06-14,10.0,09:00:04,2085778.0,300278.0,881.0,19531.0,,SHINee 샤이니 'I Want You' MV,SMTOWN,2018-06-11
38697,ILDMJavIY-k,2018-06-14,1.0,19:58:33,163553.0,3529.0,61.0,238.0,Pure Noise Records,State Champs Mine Is Gold,,2018-05-24
38612,IMwganRtaPM,2018-06-14,10.0,13:49:47,813101.0,55587.0,863.0,2586.0,,In My Blood Live (Shawn Mendes cover) in the Live Lounge,Charlie Puth,2018-06-08
38739,IP8k2xkhOdI,2018-06-14,10.0,17:09:16,1492219.0,61998.0,13781.0,24330.0,,Up With It (Official Music Video),Jacob Sartorius,2018-05-11
38736,Ibp6KqGRVbY,2018-06-14,10.0,16:27:39,6078793.0,75335.0,2106.0,1269.0,,Clout feat. 21 Savage [Lyric Video],Ty Dolla $ign,2018-05-09
38740,Il-an3K9pjg,2018-06-14,10.0,11:05:08,29641412.0,394830.0,8892.0,19988.0,,2002 [Official Video],Anne-Marie,2018-05-08
38656,J1L3nDC4mEk,2018-06-14,10.0,09:00:03,7675202.0,518490.0,11075.0,60820.0,,'켜줘 (Light)' M/V,Wanna One (워너원),2018-06-04
38642,JXZG_Qcm6Nw,2018-06-14,10.0,06:34:07,382665.0,2366.0,109.0,225.0,,Sheldon makes a friend and invites him for dinner [young sheldon],kunal gawade,2018-06-06
38693,JtIY1Naxg0M,2018-06-14,43.0,21:00:01,1709880.0,44588.0,360.0,4335.0,Bleacher Report,Game of Zones - S5E7: NBA 1K,,2018-05-24
38651,JvVYL7s-HMc,2018-06-14,10.0,20:38:16,846012.0,24718.0,849.0,3460.0,,Official Audio),Rich The Kid Feat. Pusha T Can't Afford It (WSHH Exclusive,2018-06-05
38626,Kbj2Zss-5GY,2018-06-14,10.0,22:00:01,8139750.0,266690.0,3179.0,11230.0,,Praise The Lord (Da Shine) (Official Video) ft. Skepta,A$AP Rocky,2018-06-05
38628,Klfho60budI,2018-06-14,24.0,07:35:00,142194.0,1450.0,85.0,332.0,The Late Show with Stephen Colbert,Niecy Nash Has A Prince Story,,2018-06-08
38643,L9FA9U4s3Tg,2018-06-14,10.0,04:00:20,189038.0,8607.0,133.0,497.0,,Granted (Official Lyric Video),Josh Groban,2018-06-08
38685,LftOOM6qlJ4,2018-06-14,22.0,13:57:47,381741.0,12108.0,204.0,1216.0,Liam Gallagher,Liam Gallagher - I've All I Need (Official Video),,2018-05-25
38623,MOP50VQBdCg,2018-06-14,10.0,14:43:22,2968478.0,163531.0,2311.0,5148.0,,Sangria Wine (Dance Challenge),Camila Cabello & Pharrell,2018-06-07
38675,MmPPxQnaGDY,2018-06-14,24.0,13:42:59,884415.0,28642.0,1246.0,9213.0,RedLetterMedia,Half in the Bag: Solo: A Star Wars Story,,2018-05-29
38699,N1HAMUAXzbs,2018-06-14,10.0,15:05:18,13799079.0,123856.0,0.0,10903.0,,Kris Wu – Like That (Official Music Video),Kris Wu,2018-05-22
38721,N7HFXgyTya0,2018-06-14,23.0,17:30:00,1928358.0,83723.0,1327.0,3749.0,My Dinosaur Is a Service Animal (with Chris Pratt and Bryce Dallas Howard!),CH Shorts,,2018-05-15
38580,Nw-BMNnr1Ko,2018-06-14,23.0,01:00:02,1315966.0,17258.0,1239.0,3162.0,Late Night with Seth Meyers,Trump Meets Kim Jong-un: A Closer Look,,2018-06-13
38595,PDELaG1YreU,2018-06-14,20.0,21:09:03,345395.0,8005.0,249.0,1979.0,Ubisoft North America,For Honor: E3 2018 Marching Fire Cinematic Trailer | Ubisoft [NA],,2018-06-11
38644,QKn9yiLVlMM,2018-06-14,20.0,17:45:39,660849.0,32175.0,267.0,3115.0,Noclip,The History of Bethesda Game Studios - Elder Scrolls / Fallout Documentary,,2018-06-05
38604,QRyzwPzxpcs,2018-06-14,20.0,20:29:46,1152245.0,2810.0,247.0,520.0,Xbox,Sea of Thieves - E3 2018 - Cursed Sails and Forsaken Shores Announce,,2018-06-10
38727,QW8whgmyTNU,2018-06-14,24.0,22:42:24,3158685.0,0.0,0.0,0.0,Nicole Arbour,This Is America: Women's Edit,,2018-05-12
38700,Qcj15vHJTtk,2018-06-14,24.0,04:58:51,8607264.0,66559.0,14179.0,8382.0,Saturday Night Live,Royal Wedding - SNL,,2018-05-20
38698,RL1e5ZyVUkU,2018-06-14,24.0,03:38:29,1919068.0,63934.0,687.0,3925.0,American Idol,Katy Perry & Catie Turner Perform Part of Me - Finale - American Idol 2018 on ABC,,2018-05-22
38635,RtvUoab88UE,2018-06-14,22.0,22:27:21,169099.0,13780.0,795.0,2084.0,Bob The Drag Queen,Dear Ms. Banks,,2018-06-06
38683,S0NMTuz9Duo,2018-06-14,10.0,18:44:12,575173.0,7449.0,553.0,579.0,,Girlfriend (feat. Dâm-Funk) (Official Music Video),Christine and The Queens,2018-05-24
38688,SKV6h_5XFbk,2018-06-14,23.0,20:02:51,12642523.0,281020.0,5481.0,11431.0,Bad Lip Reading,ROYAL WEDDING — A Bad Lip Reading,,2018-05-22
38625,SQmOaJciI7Q,2018-06-14,1.0,19:00:14,646792.0,11043.0,306.0,858.0,20th Century Fox,Bad Times at the El Royale | Official Trailer [HD] | 20th Century FOX,,2018-06-07
38611,SbrOMrjhyvI,2018-06-14,1.0,13:16:17,5587218.0,33110.0,3503.0,4007.0,ONE Media,"SERENITY Official Trailer (2018) Matthew McConaughey, Anne Hathaway Movie HD",,2018-06-07
38671,T3zm1_JSPOQ,2018-06-14,10.0,16:07:53,525887.0,15280.0,369.0,2323.0,,The Dark Sentencer (Official Audio),Coheed and Cambria,2018-05-31
38686,UKserM-i0_A,2018-06-14,10.0,18:00:13,7676068.0,230427.0,3383.0,22924.0,,Panic! At The Disco: High Hopes (Audio),Panic! At The Disco,2018-05-23
38591,UbmGPOHJYpA,2018-06-14,24.0,07:30:00,2537214.0,34858.0,5771.0,7543.0,Jimmy Kimmel Live,"Kevin Durant on J.R. Smith Blunder, LeBron James & Partying After Finals Win",,2018-06-12
38735,Un8b0JDw0Bc,2018-06-14,24.0,16:00:03,2665975.0,26126.0,599.0,3377.0,Kitchen Nightmares,Owner CANNOT Handle Gordon's Criticism | Kitchen Nightmares,,2018-05-09
38690,Ut7e-0X8lds,2018-06-14,25.0,21:15:59,2834549.0,8422.0,9114.0,29896.0,CNN,30-year-old evicted from parents' home speaks to CNN,,2018-05-23
38708,UvDJ-ZdHiSg,2018-06-14,10.0,05:00:04,4069209.0,181150.0,5446.0,8636.0,,"RING THE ALARM pt.1, pt.2, pt.3",The Black Eyed Peas,2018-05-18
38609,V15BYnSr0P8,2018-06-14,10.0,11:58:38,20409647.0,568680.0,44854.0,64390.0,,Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia),Live It Up (Official Video),2018-06-08
38630,VY1eFxgRR-k,2018-06-14,10.0,14:00:07,35181079.0,1323550.0,48192.0,71176.0,,Back To You,Selena Gomez,2018-06-05
38606,VhQmTmqcEY0,2018-06-14,10.0,02:00:01,21853809.0,78212.0,5701.0,4780.0,,Pa Dentro,Juanes,2018-06-01
38653,Vm-avsAjrIo,2018-06-14,17.0,13:00:14,8184869.0,46921.0,657.0,2415.0,nikefutebol,Nike Futebol Apresenta: Vai na Brasileiragem,,2018-06-03
38691,X1VzzNbfPaM,2018-06-14,10.0,15:00:02,1478117.0,35381.0,515.0,2062.0,,Quarter Past Midnight (Official Video),Bastille,2018-05-23
38652,Y99Wj-NStok,2018-06-14,20.0,03:24:53,929926.0,40563.0,776.0,3766.0,Summoning Salt,Choco Mountain: The History of Mario Kart 64's Most Infamous Track,,2018-06-04
38590,YQJmvXamKYg,2018-06-14,25.0,12:56:49,99048.0,2231.0,151.0,1294.0,Fox News,Conway: People are bending to the will of President Trump,,2018-06-13
38679,Ytzc6ehAvOM,2018-06-14,10.0,08:33:36,3495806.0,35699.0,3457.0,8684.0,,Infrared (DAYTONA),Pusha T,2018-05-25
38597,ZWqClKiz4_I,2018-06-14,23.0,02:10:19,105505.0,2004.0,131.0,227.0,The Opposition w/ Jordan Klepper,"President Trump's Doctrine: We're America, Bitch! - The Opposition w/ Jordan Klepper",,2018-06-12
38621,Zz_JEN74evU,2018-06-14,10.0,17:00:03,1207630.0,39094.0,1659.0,4010.0,,Like I Do (Audio) ft. GoldLink,Christina Aguilera,2018-06-07
38637,_P3l2rwAaOs,2018-06-14,24.0,10:35:37,317661.0,3310.0,408.0,1856.0,Breakfast Club Power 105.1 FM,"Diddy Compares Pusha And Drake Battle To 2pac And Biggie, Talks The Four + More",,2018-06-07
38674,_bQbYmLAZ_k,2018-06-14,20.0,16:04:19,218453.0,11419.0,679.0,4621.0,MauLer,Solo: A Star Wars Story: An Unbridled Rage,,2018-05-30
38681,aEM2kOrrNJI,2018-06-14,10.0,12:00:02,30599645.0,455949.0,42374.0,25679.0,,"Dinero ft. DJ Khaled, Cardi B",Jennifer Lopez,2018-05-24
38584,akohTFyGu88,2018-06-14,20.0,16:44:30,965376.0,24210.0,3786.0,8851.0,Nintendo,Nintendo Direct: E3 2018,,2018-06-12
38589,arY6lepNdzU,2018-06-14,20.0,04:09:23,357624.0,2944.0,220.0,38.0,GameSpot,"E3 2018 Exclusive Gameplay Demos, Interviews and Special Guests - GameSpot Stage Show Day 1",,2018-06-13
38715,bGW2eZGnznk,2018-06-14,1.0,15:37:16,607226.0,4531.0,715.0,869.0,Movie Trailers Source,THE HAPPYTIME MURDERS Official Trailer (2018),,2018-05-18
38633,bNJOpnztYgg,2018-06-14,24.0,13:00:03,410353.0,5908.0,130.0,361.0,TheEllenShow,Samuel L. Jackson May End Up in Wakanda,,2018-06-06
38657,cVdnrt6HCh0,2018-06-14,17.0,04:46:07,1136925.0,4707.0,541.0,3585.0,PHP,"New UNSEEN LeBron, JR Smith REACTION From Bench After Game 1 Dumb Mistake",,2018-06-04
38629,cZ2KJtiNZ0U,2018-06-14,1.0,18:50:46,731272.0,7354.0,952.0,953.0,Movieclips Trailers,London Fields Trailer #1 (2018) | Movieclips Trailers,,2018-06-06
38615,caIFNg_JRL4,2018-06-14,1.0,20:15:40,681088.0,9080.0,76.0,575.0,HBO,Robin Williams: Come Inside My Mind (2018) Official Trailer | HBO,,2018-06-07
38605,ek1ePFp-nBI,2018-06-14,24.0,14:00:03,12955997.0,200539.0,7647.0,35147.0,Universal Pictures,Halloween - Official Trailer (HD),,2018-06-08
38641,fAIX12F6958,2018-06-14,1.0,07:00:01,19864779.0,228670.0,16420.0,46318.0,Paramount Pictures,Bumblebee (2018) - Official Teaser Trailer - Paramount Pictures,,2018-06-05
38622,fs_eQQZEZRY,2018-06-14,27.0,02:43:22,302344.0,13391.0,155.0,969.0,nathanfielder,Can the Emmys be Hacked?,,2018-06-08
38631,g4ELX7LyXDw,2018-06-14,10.0,09:00:11,696271.0,92955.0,359.0,15524.0,,TAKE ME HIGHER MV,A.C.E(에이스),2018-06-07
38614,g4Hbz2jLxvQ,2018-06-14,24.0,13:00:04,22713067.0,450315.0,21428.0,45545.0,Sony Pictures Entertainment,SPIDER-MAN: INTO THE SPIDER-VERSE - Official Trailer (HD),,2018-06-06
38586,g4txv3A9ICQ,2018-06-14,10.0,15:50:25,92541.0,12867.0,39.0,986.0,,No Roots (Alice Merton Cover) in the Live Lounge,5 Seconds of Summer,2018-06-12
38578,gPHVLxm8U-0,2018-06-14,24.0,02:04:30,5829270.0,87323.0,3668.0,11933.0,America's Got Talent,Courtney Hadwin: 13-Year-Old Golden Buzzer Winning Performance - America's Got Talent 2018,,2018-06-13
38725,gf7FV1i7lb8,2018-06-14,17.0,02:50:16,7472536.0,60804.0,4303.0,6848.0,WWE,"Roman Reigns unleashes an all-out assault on Jinder Mahal: Raw, May 14, 2018",,2018-05-15
38669,hHaUQh6Gx-Q,2018-06-14,10.0,12:00:02,2653229.0,48889.0,890.0,1181.0,,Anywhere,"Mustard, Nick Jonas",2018-05-22
38682,hq1ijbMabsM,2018-06-14,10.0,01:15:00,774849.0,31987.0,1336.0,3529.0,,Soak It Up (feat. Bob The Drag Queen),Monét X Change,2018-05-25
38594,i63jWjoAWHE,2018-06-14,23.0,17:13:08,6597033.0,301185.0,14448.0,16505.0,Семен Слепаков,Семён Слепаков: Олé-Олé-Олé!,,2018-06-11
38713,iaL3EEWspLo,2018-06-14,22.0,23:11:42,1261570.0,16441.0,2514.0,6217.0,PowerfulJRE,Joe Rogan Experience #1117 - Tim Kennedy,,2018-05-17
38730,igT1QKKm2GE,2018-06-14,10.0,16:00:02,7916368.0,47122.0,1648.0,875.0,,Slide (Live),James Bay,2018-05-10
38599,iztt-GoNv18,2018-06-14,17.0,03:14:53,406742.0,2228.0,93.0,1008.0,FightHype.com,(DAAAMN!) MIKE TYSON THROWS WATER ON DON KING; EXPLAINS WHY BAD BLOOD STILL: HE REALLY DID ME IN,,2018-06-11
38600,l25AL0BdD6w,2018-06-14,10.0,01:00:03,3877234.0,163281.0,4337.0,11961.0,,Babe ft. Taylor Swift,Sugarland,2018-06-10
38738,l884wKofd54,2018-06-14,10.0,07:00:01,25066952.0,268088.0,12783.0,9933.0,,MOVE TO MIAMI (Official Video) ft. Pitbull,Enrique Iglesias,2018-05-09
38722,m6lY1GXTu5M,2018-06-14,23.0,03:44:48,4846885.0,270682.0,1945.0,9530.0,The Tonight Show Starring Jimmy Fallon,"Ariana Grande, Jimmy & The Roots Sing No Tears Left to Cry w/ Nintendo Labo Instruments",,2018-05-15
38684,mQ055hHdxbE,2018-06-14,10.0,13:42:02,5948415.0,181069.0,3711.0,14394.0,,New Light (Premium Content!),John Mayer,2018-05-24
38608,mUYsp5baMXo,2018-06-14,10.0,07:01:01,5517903.0,243696.0,12874.0,16841.0,,Three Little Birds,Maroon 5,2018-06-09
38729,mzB1VGEGcSU,2018-06-14,24.0,02:05:33,20981880.0,437224.0,8516.0,37560.0,Cole Bennett - Lyrical Lemonade,Juice Wrld - Lucid Dreams (Dir. by @_ColeBennett_),,2018-05-11
38627,nSbzyEJ8X9E,2018-06-14,24.0,16:00:23,4653335.0,62663.0,1911.0,8269.0,Warner Bros. Pictures,A STAR IS BORN - Official Trailer 1,,2018-06-06
38718,niviooakBLs,2018-06-14,10.0,23:01:00,4207558.0,78634.0,2681.0,2158.0,,If You're Over Me (Official video),Years & Years,2018-05-14
38716,nkWn5vKCZj4,2018-06-14,22.0,00:56:43,1463583.0,10835.0,2597.0,12799.0,Joe Rogan Fan Page,Joe Rogan Shuts Down Steven Tyler's Conspiracy Theories,,2018-05-17
38607,oTn329CjrRA,2018-06-14,17.0,17:28:35,129026.0,1638.0,29.0,275.0,UNINTERRUPTED,LeBron James and Draymond Green Face Off in NBA Finals | TROPHIES,,2018-06-11
38726,osGl1krYP-g,2018-06-14,10.0,00:59:40,4265811.0,120105.0,1328.0,7743.0,,Forever (Official Music Video),Ar'mon and Trey,2018-05-15
38724,pFc6I0rgmgY,2018-06-14,24.0,18:59:59,5261033.0,35953.0,3260.0,7228.0,Focus Features,BLACKkKLANSMAN - Official Trailer [HD] - In Theaters August 10,,2018-05-14
38703,pcJo0tIWybY,2018-06-14,10.0,14:00:04,6004782.0,210802.0,4166.0,15169.0,,Garden (Say It Like Dat) (Official Video),SZA,2018-05-18
38618,pomoP2SH8Cg,2018-06-14,24.0,15:08:01,343286.0,34350.0,484.0,1606.0,GUCCI,Gucci Men's Tailoring campaign: Harry Styles,,2018-06-04
38654,ptYSpR9cTHU,2018-06-14,24.0,19:21:14,6057884.0,340958.0,11608.0,45740.0,PewDiePie,I FOUND DAME TU COSITA IN FORTNITE  [MEME REVIEW] 👏 👏 #23,,2018-06-02
38593,pwCuWyq0fHQ,2018-06-14,20.0,03:47:21,138170.0,1815.0,180.0,50.0,gameslice,"E3 Coliseum 2018 - Tuesday with Westworld, The Last of Us Part 2, Todd Howard, Hideo Kojima and More",,2018-06-13
38582,r63VBOagGAo,2018-06-14,17.0,13:11:56,653114.0,65624.0,547.0,3819.0,FPFutebolOficial,Shawn Mendes x Portugal (FPF Official World Cup Song),,2018-06-13
38709,rDl3gAJpm_4,2018-06-14,10.0,04:00:10,11505443.0,235346.0,6085.0,9326.0,,"1942 (Official Video) ft. Yo Gotti, YBN Nahmir",G-Eazy,2018-05-17
